tf,line,start_ts,end_ts,length_bars,value,duration_days
H1,kijun,2020-07-12 19:00:00,2020-07-13 14:00:00,20,9252.0,0.7916666666666666
H1,kijun,2020-10-08 14:00:00,2020-10-09 09:00:00,20,10740.5,0.7916666666666666
H1,kijun,2021-08-14 11:00:00,2021-08-15 06:00:00,20,47150.0,0.7916666666666666
H1,kijun,2021-08-21 17:00:00,2021-08-22 12:00:00,20,49041.5,0.7916666666666666
H1,kijun,2021-08-31 02:00:00,2021-08-31 21:00:00,20,47738.92,0.7916666666666666
H1,kijun,2021-10-28 20:00:00,2021-10-29 15:00:00,20,60095.630000000005,0.7916666666666666
H1,kijun,2022-06-04 20:00:00,2022-06-05 15:00:00,20,29722.0,0.7916666666666666
H1,kijun,2022-12-21 18:00:00,2022-12-22 13:00:00,20,16809.2,0.7916666666666666
H1,kijun,2022-12-28 21:00:00,2022-12-29 16:00:00,20,16616.949999999997,0.7916666666666666
H1,kijun,2023-05-19 21:00:00,2023-05-20 16:00:00,20,26895.6,0.7916666666666666
H1,kijun,2023-06-03 21:00:00,2023-06-04 16:00:00,20,27120.1,0.7916666666666666
H1,kijun,2023-06-12 02:00:00,2023-06-12 21:00:00,20,25899.5,0.7916666666666666
H1,kijun,2023-09-25 00:00:00,2023-09-25 19:00:00,20,26352.45,0.7916666666666666
H1,kijun,2023-10-13 21:00:00,2023-10-14 16:00:00,20,26895.449999999997,0.7916666666666666
H1,kijun,2023-11-09 20:00:00,2023-11-10 15:00:00,20,36901.95,0.7916666666666666
H1,kijun,2024-06-07 18:00:00,2024-06-08 13:00:00,20,70274.5,0.7916666666666666
H1,kijun,2024-07-22 00:00:00,2024-07-22 19:00:00,20,67104.85,0.7916666666666666
H1,kijun,2024-07-27 20:00:00,2024-07-28 15:00:00,20,68003.1,0.7916666666666666
H1,kijun,2024-10-15 15:00:00,2024-10-16 10:00:00,20,66362.7,0.7916666666666666
H1,kijun,2025-01-20 06:00:00,2025-01-21 01:00:00,20,104750.5,0.7916666666666666
H1,kijun,2025-01-23 16:00:00,2025-01-24 11:00:00,20,104025.6,0.7916666666666666
H1,kijun,2025-02-07 20:00:00,2025-02-08 15:00:00,20,97833.7,0.7916666666666666
H1,kijun,2025-04-17 20:00:00,2025-04-18 15:00:00,20,84570.75,0.7916666666666666
H1,kijun,2025-05-19 06:00:00,2025-05-20 01:00:00,20,104576.55,0.7916666666666666
H1,kijun,2025-08-22 18:00:00,2025-08-23 13:00:00,20,114511.65,0.7916666666666666
H1,kijun,2025-11-24 20:00:00,2025-11-25 15:00:00,20,87201.85,0.7916666666666666
H1,kijun,2025-12-18 20:00:00,2025-12-19 15:00:00,20,86928.25,0.7916666666666666
H1,kijun,2025-12-31 20:00:00,2026-01-01 15:00:00,20,88191.0,0.7916666666666666
H1,kijun,2019-12-16 18:00:00,2019-12-17 12:00:00,19,6989.17,0.75
H1,kijun,2019-12-24 21:00:00,2019-12-25 15:00:00,19,7295.3150000000005,0.75
H1,kijun,2020-03-10 20:00:00,2020-03-11 14:00:00,19,7944.655000000001,0.75
H1,kijun,2020-04-13 00:00:00,2020-04-13 18:00:00,19,6865.99,0.75
H1,kijun,2020-05-19 11:00:00,2020-05-20 05:00:00,19,9681.0,0.75
H1,kijun,2020-06-04 18:00:00,2020-06-05 12:00:00,19,9662.0,0.75
H1,kijun,2020-06-10 18:00:00,2020-06-11 12:00:00,19,9848.599999999999,0.75
H1,kijun,2020-06-17 20:00:00,2020-06-18 14:00:00,19,9400.015,0.75
H1,kijun,2021-02-04 15:00:00,2021-02-05 09:00:00,19,37533.0,0.75
H1,kijun,2021-06-07 01:00:00,2021-06-07 19:00:00,19,36010.93,0.75
H1,kijun,2021-08-05 19:00:00,2021-08-06 13:00:00,19,39320.5,0.75
H1,kijun,2021-11-01 11:00:00,2021-11-02 05:00:00,19,60971.79,0.75
H1,kijun,2021-11-10 21:00:00,2021-11-11 15:00:00,19,65799.605,0.75
H1,kijun,2021-12-08 19:00:00,2021-12-09 13:00:00,19,49871.965,0.75
H1,kijun,2022-01-24 20:00:00,2022-01-25 14:00:00,19,35190.915,0.75
H1,kijun,2022-01-29 22:00:00,2022-01-30 16:00:00,19,38001.47,0.75
H1,kijun,2022-02-11 00:00:00,2022-02-11 18:00:00,19,44201.25,0.75
H1,kijun,2022-07-05 20:00:00,2022-07-06 14:00:00,19,20020.4,0.75
H1,kijun,2022-09-10 21:00:00,2022-09-11 15:00:00,19,21468.6,0.75
H1,kijun,2022-12-12 02:00:00,2022-12-12 20:00:00,19,17065.0,0.75
H1,kijun,2022-12-30 21:00:00,2022-12-31 15:00:00,19,16493.3,0.75
H1,kijun,2023-01-06 20:00:00,2023-01-07 14:00:00,19,16847.4,0.75
H1,kijun,2023-02-03 23:00:00,2023-02-04 17:00:00,19,23460.45,0.75
H1,kijun,2023-03-03 03:00:00,2023-03-03 21:00:00,19,22721.6,0.75
H1,kijun,2023-05-17 21:00:00,2023-05-18 15:00:00,19,27013.75,0.75
H1,kijun,2023-06-13 19:00:00,2023-06-14 13:00:00,19,26069.25,0.75
H1,kijun,2023-06-18 23:00:00,2023-06-19 17:00:00,19,26470.15,0.75
H1,kijun,2023-07-12 19:00:00,2023-07-13 13:00:00,19,30583.25,0.75
H1,kijun,2023-08-28 12:00:00,2023-08-29 06:00:00,19,26047.5,0.75
H1,kijun,2023-09-03 20:00:00,2023-09-04 14:00:00,19,25956.1,0.75
H1,kijun,2023-09-07 21:00:00,2023-09-08 15:00:00,19,26026.65,0.75
H1,kijun,2023-10-05 17:00:00,2023-10-06 11:00:00,19,27721.75,0.75
H1,kijun,2023-11-20 19:00:00,2023-11-21 13:00:00,19,37192.35,0.75
H1,kijun,2024-01-03 16:00:00,2024-01-04 10:00:00,19,42957.65,0.75
H1,kijun,2024-01-16 21:00:00,2024-01-17 15:00:00,19,42819.5,0.75
H1,kijun,2024-02-15 21:00:00,2024-02-16 15:00:00,19,52096.95,0.75
H1,kijun,2024-02-20 17:00:00,2024-02-21 11:00:00,19,51939.45,0.75
H1,kijun,2024-08-13 17:00:00,2024-08-14 11:00:00,19,59952.5,0.75
H1,kijun,2025-01-28 22:00:00,2025-01-29 16:00:00,19,102016.0,0.75
H1,kijun,2025-02-21 20:00:00,2025-02-22 14:00:00,19,97130.95,0.75
H1,kijun,2025-03-16 23:00:00,2025-03-17 17:00:00,19,83530.8,0.75
H1,kijun,2025-06-05 20:00:00,2025-06-06 14:00:00,19,103091.70000000001,0.75
H1,kijun,2025-09-15 13:00:00,2025-09-16 07:00:00,19,115549.2,0.75
H1,kijun,2025-11-12 19:00:00,2025-11-13 13:00:00,19,103004.0,0.75
H1,kijun,2019-11-27 18:00:00,2019-11-28 11:00:00,18,7259.6,0.7083333333333334
H1,kijun,2019-12-09 20:00:00,2019-12-10 13:00:00,18,7472.764999999999,0.7083333333333334
H1,kijun,2020-01-13 06:00:00,2020-01-13 23:00:00,18,8126.889999999999,0.7083333333333334
H1,kijun,2020-01-29 01:00:00,2020-01-29 18:00:00,18,9177.5,0.7083333333333334
H1,kijun,2020-02-18 21:00:00,2020-02-19 14:00:00,18,9934.0,0.7083333333333334
H1,kijun,2020-04-07 20:00:00,2020-04-08 13:00:00,18,7263.715,0.7083333333333334
H1,kijun,2020-05-26 16:00:00,2020-05-27 09:00:00,18,8852.5,0.7083333333333334
H1,kijun,2020-06-13 20:00:00,2020-06-14 13:00:00,18,9418.925,0.7083333333333334
H1,kijun,2020-06-29 21:00:00,2020-06-30 14:00:00,18,9127.5,0.7083333333333334
H1,kijun,2020-08-10 10:00:00,2020-08-11 03:00:00,18,11742.45,0.7083333333333334
H1,kijun,2020-09-30 01:00:00,2020-09-30 18:00:00,18,10747.715,0.7083333333333334
H1,kijun,2020-10-14 15:00:00,2020-10-15 08:00:00,18,11415.25,0.7083333333333334
H1,kijun,2020-10-16 04:00:00,2020-10-16 21:00:00,18,11412.24,0.7083333333333334
H1,kijun,2021-03-19 00:00:00,2021-03-19 17:00:00,18,58405.634999999995,0.7083333333333334
H1,kijun,2021-04-02 02:00:00,2021-04-02 19:00:00,18,59199.925,0.7083333333333334
H1,kijun,2021-07-27 03:00:00,2021-07-27 20:00:00,18,38481.619999999995,0.7083333333333334
H1,kijun,2021-10-22 17:00:00,2021-10-23 10:00:00,18,61904.05,0.7083333333333334
H1,kijun,2022-01-03 20:00:00,2022-01-04 13:00:00,18,46620.31,0.7083333333333334
H1,kijun,2022-01-15 20:00:00,2022-01-16 13:00:00,18,43165.32,0.7083333333333334
H1,kijun,2022-01-27 03:00:00,2022-01-27 20:00:00,18,37179.055,0.7083333333333334
H1,kijun,2022-02-01 18:00:00,2022-02-02 11:00:00,18,38614.630000000005,0.7083333333333334
H1,kijun,2022-08-02 17:00:00,2022-08-03 10:00:00,18,23025.85,0.7083333333333334
H1,kijun,2022-08-23 14:00:00,2022-08-24 07:00:00,18,21271.0,0.7083333333333334
H1,kijun,2022-11-14 13:00:00,2022-11-15 06:00:00,18,16496.75,0.7083333333333334
H1,kijun,2022-12-07 08:00:00,2022-12-08 01:00:00,18,16892.5,0.7083333333333334
H1,kijun,2022-12-10 23:00:00,2022-12-11 16:00:00,18,17154.8,0.7083333333333334
H1,kijun,2023-01-16 20:00:00,2023-01-17 13:00:00,18,21052.3,0.7083333333333334
H1,kijun,2023-02-17 00:00:00,2023-02-17 17:00:00,18,24320.0,0.7083333333333334
H1,kijun,2023-03-01 08:00:00,2023-03-02 01:00:00,18,23515.550000000003,0.7083333333333334
H1,kijun,2023-03-15 20:00:00,2023-03-16 13:00:00,18,24544.0,0.7083333333333334
H1,kijun,2023-04-26 20:00:00,2023-04-27 13:00:00,18,28624.1,0.7083333333333334
H1,kijun,2023-06-01 06:00:00,2023-06-01 23:00:00,18,26973.95,0.7083333333333334
H1,kijun,2023-07-20 18:00:00,2023-07-21 11:00:00,18,29944.4,0.7083333333333334
H1,kijun,2023-08-21 22:00:00,2023-08-22 15:00:00,18,26040.0,0.7083333333333334
H1,kijun,2023-10-06 21:00:00,2023-10-07 14:00:00,18,27803.0,0.7083333333333334
H1,kijun,2023-11-07 20:00:00,2023-11-08 13:00:00,18,35221.0,0.7083333333333334
H1,kijun,2023-12-29 22:00:00,2023-12-30 15:00:00,18,42227.55,0.7083333333333334
H1,kijun,2024-02-01 01:00:00,2024-02-01 18:00:00,18,42807.7,0.7083333333333334
H1,kijun,2024-04-25 21:00:00,2024-04-26 14:00:00,18,63995.95,0.7083333333333334
H1,kijun,2024-05-23 20:00:00,2024-05-24 13:00:00,18,68144.95000000001,0.7083333333333334
H1,kijun,2024-06-27 14:00:00,2024-06-28 07:00:00,18,61492.35,0.7083333333333334
H1,kijun,2024-07-08 09:00:00,2024-07-09 02:00:00,18,56221.55,0.7083333333333334
H1,kijun,2024-08-30 20:00:00,2024-08-31 13:00:00,18,58719.95,0.7083333333333334
H1,kijun,2024-09-06 21:00:00,2024-09-07 14:00:00,18,54755.4,0.7083333333333334
H1,kijun,2024-12-27 17:00:00,2024-12-28 10:00:00,18,95502.25,0.7083333333333334
H1,kijun,2025-02-06 19:00:00,2025-02-07 12:00:00,18,97353.25,0.7083333333333334
H1,kijun,2025-09-09 15:00:00,2025-09-10 08:00:00,18,111976.45,0.7083333333333334
H1,kijun,2025-09-26 19:00:00,2025-09-27 12:00:00,18,109408.0,0.7083333333333334
H1,kijun,2025-10-09 20:00:00,2025-10-10 13:00:00,18,121656.45000000001,0.7083333333333334
H1,kijun,2025-10-10 21:00:00,2025-10-11 14:00:00,18,112006.75,0.7083333333333334
H1,kijun,2025-12-11 22:00:00,2025-12-12 15:00:00,18,91373.65,0.7083333333333334
H1,kijun,2025-12-26 15:00:00,2025-12-27 08:00:00,18,88088.75,0.7083333333333334
H1,kijun,2025-12-29 12:00:00,2025-12-30 05:00:00,18,88566.7,0.7083333333333334
H1,kijun,2026-01-09 16:00:00,2026-01-10 09:00:00,18,90815.9,0.7083333333333334
H1,kijun,2019-11-22 17:00:00,2019-11-23 09:00:00,17,7263.879999999999,0.6666666666666666
H1,kijun,2019-12-18 22:00:00,2019-12-19 14:00:00,17,6953.495,0.6666666666666666
H1,kijun,2020-01-08 01:00:00,2020-01-08 17:00:00,17,8100.71,0.6666666666666666
H1,kijun,2020-04-04 20:00:00,2020-04-05 12:00:00,17,6824.995,0.6666666666666666
H1,kijun,2020-04-23 15:00:00,2020-04-24 07:00:00,17,7411.1900000000005,0.6666666666666666
H1,kijun,2020-05-20 15:00:00,2020-05-21 07:00:00,17,9559.71,0.6666666666666666
H1,kijun,2020-09-18 18:00:00,2020-09-19 10:00:00,17,10922.55,0.6666666666666666
H1,kijun,2020-10-26 17:00:00,2020-10-27 09:00:00,17,12984.5,0.6666666666666666
H1,kijun,2020-12-23 22:00:00,2020-12-24 14:00:00,17,23403.97,0.6666666666666666
H1,kijun,2021-05-06 19:00:00,2021-05-07 11:00:00,17,56873.955,0.6666666666666666
H1,kijun,2021-07-14 18:00:00,2021-07-15 10:00:00,17,32366.245000000003,0.6666666666666666
H1,kijun,2021-11-20 23:00:00,2021-11-21 15:00:00,17,58622.92,0.6666666666666666
H1,kijun,2021-11-30 15:00:00,2021-12-01 07:00:00,17,57562.494999999995,0.6666666666666666
H1,kijun,2022-01-14 21:00:00,2022-01-15 13:00:00,17,42558.0,0.6666666666666666
H1,kijun,2022-02-27 21:00:00,2022-02-28 13:00:00,17,38401.6,0.6666666666666666
H1,kijun,2022-03-15 07:00:00,2022-03-15 23:00:00,17,39031.4,0.6666666666666666
H1,kijun,2022-03-18 20:00:00,2022-03-19 12:00:00,17,41203.5,0.6666666666666666
H1,kijun,2022-03-25 17:00:00,2022-03-26 09:00:00,17,44358.55,0.6666666666666666
H1,kijun,2022-04-21 22:00:00,2022-04-22 14:00:00,17,41298.0,0.6666666666666666
H1,kijun,2022-05-02 22:00:00,2022-05-03 14:00:00,17,38627.1,0.6666666666666666
H1,kijun,2022-07-30 22:00:00,2022-07-31 14:00:00,17,24102.5,0.6666666666666666
H1,kijun,2022-08-30 16:00:00,2022-08-31 08:00:00,17,20049.2,0.6666666666666666
H1,kijun,2022-09-13 21:00:00,2022-09-14 13:00:00,17,21345.0,0.6666666666666666
H1,kijun,2022-10-21 20:00:00,2022-10-22 12:00:00,17,18920.0,0.6666666666666666
H1,kijun,2022-11-01 18:00:00,2022-11-02 10:00:00,17,20503.5,0.6666666666666666
H1,kijun,2022-11-08 23:00:00,2022-11-09 15:00:00,17,18757.5,0.6666666666666666
H1,kijun,2022-12-08 19:00:00,2022-12-09 11:00:00,17,17002.65,0.6666666666666666
H1,kijun,2022-12-09 21:00:00,2022-12-10 13:00:00,17,17208.7,0.6666666666666666
H1,kijun,2022-12-23 22:00:00,2022-12-24 14:00:00,17,16825.0,0.6666666666666666
H1,kijun,2022-12-31 23:00:00,2023-01-01 15:00:00,17,16550.9,0.6666666666666666
H1,kijun,2023-01-23 23:00:00,2023-01-24 15:00:00,17,22846.55,0.6666666666666666
H1,kijun,2023-02-20 01:00:00,2023-02-20 17:00:00,17,24513.5,0.6666666666666666
H1,kijun,2023-03-21 16:00:00,2023-03-22 08:00:00,17,27874.0,0.6666666666666666
H1,kijun,2023-04-12 21:00:00,2023-04-13 13:00:00,17,30050.0,0.6666666666666666
H1,kijun,2023-06-26 17:00:00,2023-06-27 09:00:00,17,30278.699999999997,0.6666666666666666
H1,kijun,2023-06-30 13:00:00,2023-07-01 05:00:00,17,30400.0,0.6666666666666666
H1,kijun,2023-07-02 22:00:00,2023-07-03 14:00:00,17,30474.95,0.6666666666666666
H1,kijun,2023-08-15 19:00:00,2023-08-16 11:00:00,17,29271.05,0.6666666666666666
H1,kijun,2023-09-15 23:00:00,2023-09-16 15:00:00,17,26548.3,0.6666666666666666
H1,kijun,2023-11-17 23:00:00,2023-11-18 15:00:00,17,36444.4,0.6666666666666666
H1,kijun,2023-11-29 18:00:00,2023-11-30 10:00:00,17,38025.9,0.6666666666666666
H1,kijun,2023-12-11 02:00:00,2023-12-11 18:00:00,17,42185.649999999994,0.6666666666666666
H1,kijun,2023-12-23 08:00:00,2023-12-24 00:00:00,17,43695.1,0.6666666666666666
H1,kijun,2024-04-19 11:00:00,2024-04-20 03:00:00,17,62510.5,0.6666666666666666
H1,kijun,2024-05-19 19:00:00,2024-05-20 11:00:00,17,66792.9,0.6666666666666666
H1,kijun,2024-05-31 21:00:00,2024-06-01 13:00:00,17,67890.25,0.6666666666666666
H1,kijun,2024-06-05 23:00:00,2024-06-06 15:00:00,17,71124.0,0.6666666666666666
H1,kijun,2024-08-12 16:00:00,2024-08-13 08:00:00,17,59140.5,0.6666666666666666
H1,kijun,2024-10-02 20:00:00,2024-10-03 12:00:00,17,61144.95,0.6666666666666666
H1,kijun,2024-10-25 23:00:00,2024-10-26 15:00:00,17,67152.6,0.6666666666666666
H1,kijun,2024-11-14 23:00:00,2024-11-15 15:00:00,17,89280.05,0.6666666666666666
H1,kijun,2024-12-13 01:00:00,2024-12-13 17:00:00,17,100844.0,0.6666666666666666
H1,kijun,2024-12-23 20:00:00,2024-12-24 12:00:00,17,94481.7,0.6666666666666666
H1,kijun,2024-12-30 20:00:00,2024-12-31 12:00:00,17,93270.8,0.6666666666666666
H1,kijun,2025-02-12 22:00:00,2025-02-13 14:00:00,17,96047.4,0.6666666666666666
H1,kijun,2025-02-15 00:00:00,2025-02-15 16:00:00,17,97509.25,0.6666666666666666
H1,kijun,2025-05-17 01:00:00,2025-05-17 17:00:00,17,103532.9,0.6666666666666666
H1,kijun,2025-06-11 00:00:00,2025-06-11 16:00:00,17,109324.6,0.6666666666666666
H1,kijun,2025-06-20 17:00:00,2025-06-21 09:00:00,17,104370.75,0.6666666666666666
H1,kijun,2025-07-12 18:00:00,2025-07-13 10:00:00,17,117519.65,0.6666666666666666
H1,kijun,2025-07-17 21:00:00,2025-07-18 13:00:00,17,119182.15,0.6666666666666666
H1,kijun,2025-07-21 07:00:00,2025-07-21 23:00:00,17,118045.35,0.6666666666666666
H1,kijun,2025-07-29 16:00:00,2025-07-30 08:00:00,17,118090.85,0.6666666666666666
H1,kijun,2025-09-01 09:00:00,2025-09-02 01:00:00,17,108543.15,0.6666666666666666
H1,kijun,2025-10-03 17:00:00,2025-10-04 09:00:00,17,121550.0,0.6666666666666666
H1,kijun,2025-12-24 22:00:00,2025-12-25 14:00:00,17,87194.15,0.6666666666666666
H1,kijun,2026-01-06 22:00:00,2026-01-07 14:00:00,17,92812.2,0.6666666666666666
H1,kijun,2019-10-15 00:00:00,2019-10-15 15:00:00,16,8306.82,0.625
H1,kijun,2020-01-05 04:00:00,2020-01-05 19:00:00,16,7382.105,0.625
H1,kijun,2020-02-21 22:00:00,2020-02-22 13:00:00,16,9653.295,0.625
H1,kijun,2020-03-20 20:00:00,2020-03-21 11:00:00,16,6280.5,0.625
H1,kijun,2020-04-03 20:00:00,2020-04-04 11:00:00,16,6824.555,0.625
H1,kijun,2020-04-27 01:00:00,2020-04-27 16:00:00,16,7636.23,0.625
H1,kijun,2020-05-18 11:00:00,2020-05-19 02:00:00,16,9704.335,0.625
H1,kijun,2020-05-31 06:00:00,2020-05-31 21:00:00,16,9571.5,0.625
H1,kijun,2020-06-19 13:00:00,2020-06-20 04:00:00,16,9346.0,0.625
H1,kijun,2020-07-14 21:00:00,2020-07-15 12:00:00,16,9197.5,0.625
H1,kijun,2020-07-24 00:00:00,2020-07-24 15:00:00,16,9559.09,0.625
H1,kijun,2020-09-21 14:00:00,2020-09-22 05:00:00,16,10630.845000000001,0.625
H1,kijun,2020-11-24 16:00:00,2020-11-25 07:00:00,16,18720.0,0.625
H1,kijun,2020-12-06 23:00:00,2020-12-07 14:00:00,16,19152.225,0.625
H1,kijun,2021-05-27 13:00:00,2021-05-28 04:00:00,16,38786.020000000004,0.625
H1,kijun,2021-07-11 02:00:00,2021-07-11 17:00:00,16,33600.0,0.625
H1,kijun,2021-11-23 19:00:00,2021-11-24 10:00:00,16,56569.0,0.625
H1,kijun,2021-11-29 01:00:00,2021-11-29 16:00:00,16,55791.5,0.625
H1,kijun,2022-01-19 08:00:00,2022-01-19 23:00:00,16,41897.82,0.625
H1,kijun,2022-04-20 18:00:00,2022-04-21 09:00:00,16,41483.4,0.625
H1,kijun,2022-06-27 18:00:00,2022-06-28 09:00:00,16,21030.0,0.625
H1,kijun,2022-09-17 00:00:00,2022-09-17 15:00:00,16,19684.4,0.625
H1,kijun,2022-10-07 22:00:00,2022-10-08 13:00:00,16,19685.7,0.625
