tf,line,start_ts,end_ts,length_bars,value,duration_days
MN1,kijun,2022-12-31 00:00:00,2023-11-30 00:00:00,12,42320.95,334.0
MN1,kijun,2024-02-29 00:00:00,2024-09-30 00:00:00,8,44662.299999999996,214.0
MN1,kijun,2021-10-31 00:00:00,2022-03-31 00:00:00,6,36410.255,151.0
MN1,ssb,2025-09-30 00:00:00,2026-01-31 00:00:00,5,70825.85,123.0
MN1,ssb,2024-02-29 00:00:00,2024-05-31 00:00:00,4,38751.604999999996,92.0
W1,kijun,2020-03-23 00:00:00,2020-07-20 00:00:00,18,7080.905,119.0
W1,kijun,2022-01-24 00:00:00,2022-05-02 00:00:00,15,51026.265,98.0
W1,kijun,2021-07-05 00:00:00,2021-10-04 00:00:00,14,46837.055,91.0
W1,kijun,2022-06-27 00:00:00,2022-09-19 00:00:00,13,32896.6,84.0
W1,kijun,2025-11-17 00:00:00,2026-01-19 00:00:00,10,103404.25,63.0
W1,kijun,2022-12-12 00:00:00,2023-02-06 00:00:00,9,20321.6,56.0
W1,kijun,2023-07-10 00:00:00,2023-08-28 00:00:00,8,25685.8,49.0
W1,kijun,2024-05-27 00:00:00,2024-07-15 00:00:00,8,56213.2,49.0
W1,kijun,2025-05-19 00:00:00,2025-06-30 00:00:00,7,93208.25,42.0
W1,kijun,2025-08-11 00:00:00,2025-09-22 00:00:00,7,99501.3,42.0
W1,kijun,2023-04-10 00:00:00,2023-05-15 00:00:00,6,23251.1,35.0
W1,kijun,2023-09-11 00:00:00,2023-10-16 00:00:00,6,28215.5,35.0
W1,kijun,2021-11-15 00:00:00,2021-12-13 00:00:00,5,48989.354999999996,28.0
W1,kijun,2024-01-08 00:00:00,2024-02-05 00:00:00,5,36804.25,28.0
W1,kijun,2024-12-16 00:00:00,2025-01-13 00:00:00,5,78627.4,28.0
W1,kijun,2021-12-20 00:00:00,2022-01-10 00:00:00,4,49220.47,21.0
W1,kijun,2023-12-04 00:00:00,2023-12-25 00:00:00,4,34680.15,21.0
W1,kijun,2024-08-12 00:00:00,2024-09-02 00:00:00,4,61384.7,21.0
W1,kijun,2024-09-09 00:00:00,2024-09-30 00:00:00,4,60889.2,21.0
W1,kijun,2025-02-03 00:00:00,2025-02-24 00:00:00,4,81255.4,21.0
W1,kijun,2025-07-14 00:00:00,2025-08-04 00:00:00,4,98878.5,21.0
W1,kijun,2020-07-27 00:00:00,2020-08-10 00:00:00,3,7888.03,14.0
W1,kijun,2020-08-17 00:00:00,2020-08-31 00:00:00,3,8060.615,14.0
W1,kijun,2021-01-18 00:00:00,2021-02-01 00:00:00,3,25967.045000000002,14.0
W1,kijun,2021-10-18 00:00:00,2021-11-01 00:00:00,3,47919.0,14.0
W1,kijun,2023-02-20 00:00:00,2023-03-06 00:00:00,3,20395.4,14.0
W1,kijun,2023-05-29 00:00:00,2023-06-12 00:00:00,3,23634.5,14.0
W1,kijun,2023-11-06 00:00:00,2023-11-20 00:00:00,3,31540.45,14.0
W1,kijun,2024-10-07 00:00:00,2024-10-21 00:00:00,3,60516.0,14.0
W1,kijun,2025-03-17 00:00:00,2025-03-31 00:00:00,3,84450.0,14.0
W1,ssb,2024-03-11 00:00:00,2024-08-05 00:00:00,22,49231.2,147.0
W1,ssb,2022-06-13 00:00:00,2022-10-31 00:00:00,21,43395.95,140.0
W1,ssb,2022-01-03 00:00:00,2022-05-02 00:00:00,18,48943.35,119.0
W1,ssb,2023-07-10 00:00:00,2023-10-16 00:00:00,15,23646.6,98.0
W1,ssb,2025-02-10 00:00:00,2025-05-12 00:00:00,14,79444.0,91.0
W1,ssb,2022-12-26 00:00:00,2023-03-20 00:00:00,13,31821.6,84.0
W1,ssb,2025-11-03 00:00:00,2026-01-26 00:00:00,13,100332.75,84.0
W1,ssb,2025-05-19 00:00:00,2025-06-30 00:00:00,7,80423.75,42.0
W1,ssb,2021-07-19 00:00:00,2021-08-23 00:00:00,6,37397.345,35.0
W1,ssb,2021-01-04 00:00:00,2021-02-01 00:00:00,5,22873.66,28.0
W1,ssb,2024-01-08 00:00:00,2024-02-05 00:00:00,5,34274.55,28.0
W1,ssb,2024-12-16 00:00:00,2025-01-13 00:00:00,5,73455.9,28.0
W1,ssb,2020-09-21 00:00:00,2020-10-12 00:00:00,4,8060.615,21.0
W1,ssb,2021-05-24 00:00:00,2021-06-14 00:00:00,4,36901.255,21.0
W1,ssb,2022-05-09 00:00:00,2022-05-30 00:00:00,4,47914.85,21.0
W1,ssb,2022-11-28 00:00:00,2022-12-19 00:00:00,4,33788.6,21.0
W1,ssb,2024-08-12 00:00:00,2024-09-02 00:00:00,4,49384.7,21.0
W1,ssb,2021-02-15 00:00:00,2021-03-01 00:00:00,3,31046.975,14.0
W1,ssb,2023-05-08 00:00:00,2023-05-22 00:00:00,3,23935.35,14.0
W1,ssb,2025-07-14 00:00:00,2025-07-28 00:00:00,3,86094.0,14.0
W1,ssb,2025-08-11 00:00:00,2025-08-25 00:00:00,3,88528.20000000001,14.0
D1,kijun,2019-10-26 00:00:00,2019-11-17 00:00:00,23,8790.619999999999,22.0
D1,kijun,2025-10-10 00:00:00,2025-10-31 00:00:00,22,113862.5,21.0
D1,kijun,2021-06-22 00:00:00,2021-07-10 00:00:00,19,35096.505,18.0
D1,kijun,2021-07-26 00:00:00,2021-08-13 00:00:00,19,38705.42,18.0
D1,kijun,2024-08-05 00:00:00,2024-08-23 00:00:00,19,59484.5,18.0
D1,kijun,2025-01-20 00:00:00,2025-02-07 00:00:00,19,99454.5,18.0
D1,kijun,2022-09-21 00:00:00,2022-10-08 00:00:00,18,20467.15,17.0
D1,kijun,2021-05-19 00:00:00,2021-06-04 00:00:00,17,44171.0,16.0
D1,kijun,2023-02-21 00:00:00,2023-03-08 00:00:00,16,23342.8,15.0
D1,kijun,2023-04-24 00:00:00,2023-05-09 00:00:00,16,28989.15,15.0
D1,kijun,2023-08-18 00:00:00,2023-09-02 00:00:00,16,27415.5,15.0
D1,kijun,2021-04-25 00:00:00,2021-05-09 00:00:00,15,55958.270000000004,14.0
D1,kijun,2022-12-25 00:00:00,2023-01-08 00:00:00,15,17305.0,14.0
D1,kijun,2020-09-13 00:00:00,2020-09-26 00:00:00,14,10934.825,13.0
D1,kijun,2021-09-07 00:00:00,2021-09-20 00:00:00,14,47519.0,13.0
D1,kijun,2022-03-08 00:00:00,2022-03-21 00:00:00,14,39826.85,13.0
D1,kijun,2024-01-23 00:00:00,2024-02-05 00:00:00,14,43786.25,13.0
D1,kijun,2024-09-06 00:00:00,2024-09-19 00:00:00,14,58843.100000000006,13.0
D1,kijun,2024-12-17 00:00:00,2024-12-30 00:00:00,14,99283.4,13.0
D1,kijun,2020-06-07 00:00:00,2020-06-19 00:00:00,13,9560.314999999999,12.0
D1,kijun,2021-03-13 00:00:00,2021-03-25 00:00:00,13,52476.025,12.0
D1,kijun,2022-10-13 00:00:00,2022-10-25 00:00:00,13,19208.9,12.0
D1,kijun,2023-06-23 00:00:00,2023-07-05 00:00:00,13,28138.5,12.0
D1,kijun,2025-06-22 00:00:00,2025-07-04 00:00:00,13,104384.5,12.0
D1,kijun,2021-09-21 00:00:00,2021-10-02 00:00:00,12,46226.79,11.0
D1,kijun,2022-02-24 00:00:00,2022-03-07 00:00:00,12,40075.6,11.0
D1,kijun,2022-11-09 00:00:00,2022-11-20 00:00:00,12,18468.15,11.0
D1,kijun,2023-09-12 00:00:00,2023-09-23 00:00:00,12,26528.0,11.0
D1,kijun,2025-04-07 00:00:00,2025-04-18 00:00:00,12,81604.5,11.0
D1,kijun,2025-06-05 00:00:00,2025-06-16 00:00:00,12,106132.3,11.0
D1,kijun,2020-07-07 00:00:00,2020-07-17 00:00:00,11,9305.7,10.0
D1,kijun,2022-01-10 00:00:00,2022-01-20 00:00:00,11,45872.0,10.0
D1,kijun,2024-04-19 00:00:00,2024-04-29 00:00:00,11,66215.7,10.0
D1,kijun,2020-03-23 00:00:00,2020-04-01 00:00:00,10,6412.905,9.0
D1,kijun,2022-11-21 00:00:00,2022-11-30 00:00:00,10,18458.45,9.0
D1,kijun,2020-01-19 00:00:00,2020-01-27 00:00:00,9,8034.369999999999,8.0
D1,kijun,2020-08-02 00:00:00,2020-08-10 00:00:00,9,10599.135,8.0
D1,kijun,2022-02-10 00:00:00,2022-02-18 00:00:00,9,39350.665,8.0
D1,kijun,2022-07-30 00:00:00,2022-08-07 00:00:00,9,21800.5,8.0
D1,kijun,2022-08-28 00:00:00,2022-09-05 00:00:00,9,22354.0,8.0
D1,kijun,2023-10-24 00:00:00,2023-11-01 00:00:00,9,31253.45,8.0
D1,kijun,2024-03-31 00:00:00,2024-04-08 00:00:00,9,67340.7,8.0
D1,kijun,2024-06-24 00:00:00,2024-07-02 00:00:00,9,65181.0,8.0
D1,kijun,2024-12-31 00:00:00,2025-01-08 00:00:00,9,99938.4,8.0
D1,kijun,2025-09-18 00:00:00,2025-09-26 00:00:00,9,112543.35,8.0
D1,kijun,2025-12-18 00:00:00,2025-12-26 00:00:00,9,89170.5,8.0
D1,kijun,2020-06-28 00:00:00,2020-07-05 00:00:00,8,9416.195,7.0
D1,kijun,2021-08-23 00:00:00,2021-08-30 00:00:00,8,43945.5,7.0
D1,kijun,2021-11-10 00:00:00,2021-11-17 00:00:00,8,63374.35,7.0
D1,kijun,2022-06-18 00:00:00,2022-06-25 00:00:00,8,25010.35,7.0
D1,kijun,2023-03-22 00:00:00,2023-03-29 00:00:00,8,24201.3,7.0
D1,kijun,2023-04-14 00:00:00,2023-04-21 00:00:00,8,28769.5,7.0
D1,kijun,2023-07-24 00:00:00,2023-07-31 00:00:00,8,30340.0,7.0
D1,kijun,2024-01-11 00:00:00,2024-01-18 00:00:00,8,44680.25,7.0
D1,kijun,2024-05-09 00:00:00,2024-05-16 00:00:00,8,61879.85,7.0
D1,kijun,2024-11-22 00:00:00,2024-11-29 00:00:00,8,83235.0,7.0
D1,kijun,2025-03-11 00:00:00,2025-03-18 00:00:00,8,87995.75,7.0
D1,kijun,2025-07-20 00:00:00,2025-07-27 00:00:00,8,114155.0,7.0
D1,kijun,2025-08-14 00:00:00,2025-08-21 00:00:00,8,118197.8,7.0
D1,kijun,2025-09-01 00:00:00,2025-09-08 00:00:00,8,115878.55,7.0
D1,kijun,2025-11-05 00:00:00,2025-11-12 00:00:00,8,107634.5,7.0
D1,kijun,2025-11-29 00:00:00,2025-12-06 00:00:00,8,94036.85,7.0
D1,kijun,2025-12-27 00:00:00,2026-01-03 00:00:00,8,89481.8,7.0
D1,kijun,2026-01-05 00:00:00,2026-01-12 00:00:00,8,89584.45000000001,7.0
D1,kijun,2019-12-18 00:00:00,2019-12-24 00:00:00,7,7138.5,6.0
D1,kijun,2019-12-30 00:00:00,2020-01-05 00:00:00,7,7059.0,6.0
D1,kijun,2020-03-01 00:00:00,2020-03-07 00:00:00,7,9474.5,6.0
D1,kijun,2020-04-30 00:00:00,2020-05-06 00:00:00,7,7972.55,6.0
D1,kijun,2020-05-25 00:00:00,2020-05-31 00:00:00,7,9010.0,6.0
D1,kijun,2020-09-05 00:00:00,2020-09-11 00:00:00,7,11154.0,6.0
D1,kijun,2020-10-12 00:00:00,2020-10-18 00:00:00,7,10932.105,6.0
D1,kijun,2021-03-06 00:00:00,2021-03-12 00:00:00,7,50737.095,6.0
D1,kijun,2022-01-31 00:00:00,2022-02-06 00:00:00,7,38625.255000000005,6.0
D1,kijun,2022-04-11 00:00:00,2022-04-17 00:00:00,7,43668.35,6.0
D1,kijun,2023-05-15 00:00:00,2023-05-21 00:00:00,7,27899.6,6.0
D1,kijun,2023-08-01 00:00:00,2023-08-07 00:00:00,7,30200.0,6.0
D1,kijun,2023-10-09 00:00:00,2023-10-15 00:00:00,7,27289.0,6.0
D1,kijun,2024-05-29 00:00:00,2024-06-04 00:00:00,7,66125.1,6.0
D1,kijun,2024-10-21 00:00:00,2024-10-27 00:00:00,7,64233.0,6.0
D1,kijun,2024-10-29 00:00:00,2024-11-04 00:00:00,7,66280.0,6.0
D1,kijun,2025-02-08 00:00:00,2025-02-14 00:00:00,7,100565.15,6.0
D1,kijun,2020-02-13 00:00:00,2020-02-18 00:00:00,6,9393.5,5.0
D1,kijun,2020-08-22 00:00:00,2020-08-27 00:00:00,6,11494.71,5.0
D1,kijun,2021-06-16 00:00:00,2021-06-21 00:00:00,6,36191.0,5.0
D1,kijun,2021-12-30 00:00:00,2022-01-04 00:00:00,6,48753.555,5.0
D1,kijun,2022-04-02 00:00:00,2022-04-07 00:00:00,6,42850.0,5.0
D1,kijun,2022-05-24 00:00:00,2022-05-29 00:00:00,6,33351.35,5.0
D1,kijun,2022-07-20 00:00:00,2022-07-25 00:00:00,6,21420.0,5.0
D1,kijun,2022-08-15 00:00:00,2022-08-20 00:00:00,6,22944.8,5.0
D1,kijun,2022-10-29 00:00:00,2022-11-03 00:00:00,6,19502.9,5.0
D1,kijun,2022-12-07 00:00:00,2022-12-12 00:00:00,6,16436.6,5.0
D1,kijun,2022-12-18 00:00:00,2022-12-23 00:00:00,6,17192.05,5.0
D1,kijun,2023-03-30 00:00:00,2023-04-04 00:00:00,6,24353.199999999997,5.0
D1,kijun,2023-05-26 00:00:00,2023-05-31 00:00:00,6,27795.5,5.0
D1,kijun,2023-06-15 00:00:00,2023-06-20 00:00:00,6,26609.5,5.0
D1,kijun,2023-07-18 00:00:00,2023-07-23 00:00:00,6,30625.0,5.0
D1,kijun,2023-12-12 00:00:00,2023-12-17 00:00:00,6,40195.0,5.0
D1,kijun,2024-03-14 00:00:00,2024-03-19 00:00:00,6,62197.049999999996,5.0
D1,kijun,2024-03-25 00:00:00,2024-03-30 00:00:00,6,66496.7,5.0
D1,kijun,2024-05-21 00:00:00,2024-05-26 00:00:00,6,64335.25,5.0
D1,kijun,2025-02-19 00:00:00,2025-02-24 00:00:00,6,98790.15,5.0
D1,kijun,2025-03-22 00:00:00,2025-03-27 00:00:00,6,85765.5,5.0
D1,kijun,2025-04-25 00:00:00,2025-04-30 00:00:00,6,85113.3,5.0
D1,kijun,2025-05-26 00:00:00,2025-05-31 00:00:00,6,102643.25,5.0
D1,kijun,2019-11-25 00:00:00,2019-11-29 00:00:00,5,8030.094999999999,4.0
D1,kijun,2019-12-25 00:00:00,2019-12-29 00:00:00,5,7113.5,4.0
D1,kijun,2020-01-08 00:00:00,2020-01-12 00:00:00,5,7447.71,4.0
D1,kijun,2020-04-18 00:00:00,2020-04-22 00:00:00,5,6653.5,4.0
D1,kijun,2020-05-07 00:00:00,2020-05-11 00:00:00,5,8272.665,4.0
D1,kijun,2020-06-22 00:00:00,2020-06-26 00:00:00,5,9692.84,4.0
D1,kijun,2020-10-05 00:00:00,2020-10-09 00:00:00,5,10654.605,4.0
D1,kijun,2021-01-25 00:00:00,2021-01-29 00:00:00,5,34962.755000000005,4.0
D1,kijun,2021-04-03 00:00:00,2021-04-07 00:00:00,5,56201.04,4.0
D1,kijun,2021-04-18 00:00:00,2021-04-22 00:00:00,5,57518.055,4.0
D1,kijun,2021-07-20 00:00:00,2021-07-24 00:00:00,5,32932.62,4.0
D1,kijun,2021-10-20 00:00:00,2021-10-24 00:00:00,5,53929.365000000005,4.0
D1,kijun,2021-11-28 00:00:00,2021-12-02 00:00:00,5,61221.85,4.0
D1,kijun,2021-12-06 00:00:00,2021-12-10 00:00:00,5,53641.97,4.0
D1,kijun,2021-12-21 00:00:00,2021-12-25 00:00:00,5,50056.94,4.0
D1,kijun,2022-03-28 00:00:00,2022-04-01 00:00:00,5,42667.0,4.0
D1,kijun,2022-04-18 00:00:00,2022-04-22 00:00:00,5,43332.85,4.0
D1,kijun,2022-05-12 00:00:00,2022-05-16 00:00:00,5,34798.5,4.0
D1,kijun,2022-05-17 00:00:00,2022-05-21 00:00:00,5,33715.5,4.0
D1,kijun,2022-06-07 00:00:00,2022-06-11 00:00:00,5,30189.8,4.0
D1,kijun,2022-06-27 00:00:00,2022-07-01 00:00:00,5,24686.6,4.0
D1,kijun,2022-08-21 00:00:00,2022-08-25 00:00:00,5,22971.45,4.0
D1,kijun,2022-09-14 00:00:00,2022-09-18 00:00:00,5,20675.0,4.0
D1,kijun,2023-02-16 00:00:00,2023-02-20 00:00:00,5,23314.0,4.0
D1,kijun,2023-07-06 00:00:00,2023-07-10 00:00:00,5,28172.5,4.0
D1,kijun,2023-09-26 00:00:00,2023-09-30 00:00:00,5,26184.0,4.0
D1,kijun,2023-10-02 00:00:00,2023-10-06 00:00:00,5,26750.5,4.0
D1,kijun,2023-10-16 00:00:00,2023-10-20 00:00:00,5,28342.5,4.0
D1,kijun,2023-12-18 00:00:00,2023-12-22 00:00:00,5,40739.65,4.0
D1,kijun,2024-07-22 00:00:00,2024-07-26 00:00:00,5,60894.6,4.0
D1,kijun,2024-09-27 00:00:00,2024-10-01 00:00:00,5,59480.4,4.0
D1,kijun,2024-11-13 00:00:00,2024-11-17 00:00:00,5,79321.70000000001,4.0
D1,kijun,2025-03-05 00:00:00,2025-03-09 00:00:00,5,88815.85,4.0
D1,kijun,2026-01-14 00:00:00,2026-01-18 00:00:00,5,92143.55,4.0
D1,kijun,2020-03-16 00:00:00,2020-03-19 00:00:00,4,6820.355,3.0
D1,kijun,2020-05-12 00:00:00,2020-05-15 00:00:00,4,8407.975,3.0
D1,kijun,2020-06-01 00:00:00,2020-06-04 00:00:00,4,9218.625,3.0
D1,kijun,2020-07-27 00:00:00,2020-07-30 00:00:00,4,10194.0,3.0
D1,kijun,2020-10-21 00:00:00,2020-10-24 00:00:00,4,11805.515,3.0
D1,kijun,2020-11-07 00:00:00,2020-11-10 00:00:00,4,13579.6,3.0
D1,kijun,2020-12-12 00:00:00,2020-12-15 00:00:00,4,18068.5,3.0
D1,kijun,2021-01-12 00:00:00,2021-01-15 00:00:00,4,32022.755,3.0
D1,kijun,2021-01-30 00:00:00,2021-02-02 00:00:00,4,35502.755000000005,3.0
D1,kijun,2021-03-27 00:00:00,2021-03-30 00:00:00,4,54135.0,3.0
D1,kijun,2021-04-14 00:00:00,2021-04-17 00:00:00,4,57719.095,3.0
D1,kijun,2021-07-14 00:00:00,2021-07-17 00:00:00,4,32701.504999999997,3.0
D1,kijun,2021-10-06 00:00:00,2021-10-09 00:00:00,4,47959.8,3.0
D1,kijun,2023-01-21 00:00:00,2023-01-24 00:00:00,4,19855.0,3.0
D1,kijun,2023-02-09 00:00:00,2023-02-12 00:00:00,4,22333.7,3.0
D1,kijun,2023-03-10 00:00:00,2023-03-13 00:00:00,4,22434.6,3.0
D1,kijun,2023-05-22 00:00:00,2023-05-25 00:00:00,4,27850.5,3.0
D1,kijun,2023-06-06 00:00:00,2023-06-09 00:00:00,4,26881.8,3.0
D1,kijun,2023-06-10 00:00:00,2023-06-13 00:00:00,4,26871.0,3.0
D1,kijun,2023-08-11 00:00:00,2023-08-14 00:00:00,4,29485.0,3.0
D1,kijun,2023-09-05 00:00:00,2023-09-08 00:00:00,4,27133.85,3.0
D1,kijun,2023-11-02 00:00:00,2023-11-05 00:00:00,4,31262.45,3.0
D1,kijun,2024-01-02 00:00:00,2024-01-05 00:00:00,4,43089.15,3.0
D1,kijun,2024-04-09 00:00:00,2024-04-12 00:00:00,4,66845.2,3.0
D1,kijun,2024-04-13 00:00:00,2024-04-16 00:00:00,4,66271.45,3.0
D1,kijun,2024-06-14 00:00:00,2024-06-17 00:00:00,4,68598.2,3.0
D1,kijun,2024-10-08 00:00:00,2024-10-11 00:00:00,4,61948.15,3.0
D1,kijun,2025-01-13 00:00:00,2025-01-16 00:00:00,4,95835.55,3.0
D1,kijun,2025-04-02 00:00:00,2025-04-05 00:00:00,4,82656.0,3.0
D1,kijun,2025-06-18 00:00:00,2025-06-21 00:00:00,4,105502.55,3.0
D1,kijun,2025-07-05 00:00:00,2025-07-08 00:00:00,4,104299.7,3.0
D1,kijun,2025-07-14 00:00:00,2025-07-17 00:00:00,4,110707.7,3.0
D1,kijun,2025-07-30 00:00:00,2025-08-02 00:00:00,4,115350.0,3.0
D1,kijun,2025-08-05 00:00:00,2025-08-08 00:00:00,4,117575.0,3.0
D1,kijun,2025-09-13 00:00:00,2025-09-16 00:00:00,4,112304.45,3.0
D1,kijun,2025-10-06 00:00:00,2025-10-09 00:00:00,4,117387.25,3.0
D1,kijun,2025-12-13 00:00:00,2025-12-16 00:00:00,4,87577.5,3.0
D1,kijun,2026-01-25 00:00:00,2026-01-28 00:00:00,4,91976.9,3.0
D1,kijun,2020-02-23 00:00:00,2020-02-25 00:00:00,3,9822.5,2.0
D1,kijun,2020-03-13 00:00:00,2020-03-15 00:00:00,3,6953.905,2.0
D1,kijun,2020-04-08 00:00:00,2020-04-10 00:00:00,3,5935.3099999999995,2.0
D1,kijun,2020-04-15 00:00:00,2020-04-17 00:00:00,3,6563.5,2.0
D1,kijun,2020-08-31 00:00:00,2020-09-02 00:00:00,3,11813.21,2.0
D1,kijun,2020-10-01 00:00:00,2020-10-03 00:00:00,3,10509.505000000001,2.0
D1,kijun,2020-11-25 00:00:00,2020-11-27 00:00:00,3,16374.595,2.0
D1,kijun,2020-12-27 00:00:00,2020-12-29 00:00:00,3,23007.42,2.0
D1,kijun,2021-01-03 00:00:00,2021-01-05 00:00:00,3,26193.625,2.0
D1,kijun,2021-04-10 00:00:00,2021-04-12 00:00:00,3,56126.04,2.0
D1,kijun,2021-10-11 00:00:00,2021-10-13 00:00:00,3,48691.79,2.0
D1,kijun,2021-10-27 00:00:00,2021-10-29 00:00:00,3,57017.645000000004,2.0
D1,kijun,2021-11-04 00:00:00,2021-11-06 00:00:00,3,60450.0,2.0
D1,kijun,2021-11-19 00:00:00,2021-11-21 00:00:00,3,62401.35,2.0
D1,kijun,2021-11-23 00:00:00,2021-11-25 00:00:00,3,62224.35,2.0
D1,kijun,2021-12-14 00:00:00,2021-12-16 00:00:00,3,50470.854999999996,2.0
D1,kijun,2021-12-18 00:00:00,2021-12-20 00:00:00,3,50169.255000000005,2.0
D1,kijun,2022-01-07 00:00:00,2022-01-09 00:00:00,3,46295.28,2.0
D1,kijun,2022-02-19 00:00:00,2022-02-21 00:00:00,3,40659.515,2.0
D1,kijun,2022-03-22 00:00:00,2022-03-24 00:00:00,3,41142.3,2.0
D1,kijun,2022-04-26 00:00:00,2022-04-28 00:00:00,3,42559.9,2.0
D1,kijun,2022-06-15 00:00:00,2022-06-17 00:00:00,3,26263.85,2.0
D1,kijun,2022-07-15 00:00:00,2022-07-17 00:00:00,3,20571.45,2.0
D1,kijun,2022-07-26 00:00:00,2022-07-28 00:00:00,3,21528.55,2.0
D1,kijun,2022-08-11 00:00:00,2022-08-13 00:00:00,3,22830.8,2.0
D1,kijun,2022-09-07 00:00:00,2022-09-09 00:00:00,3,21850.0,2.0
D1,kijun,2022-10-10 00:00:00,2022-10-12 00:00:00,3,19292.15,2.0
D1,kijun,2022-10-26 00:00:00,2022-10-28 00:00:00,3,19473.9,2.0
D1,kijun,2022-11-05 00:00:00,2022-11-07 00:00:00,3,19695.75,2.0
D1,kijun,2022-12-14 00:00:00,2022-12-16 00:00:00,3,16921.6,2.0
D1,kijun,2023-01-14 00:00:00,2023-01-16 00:00:00,3,18932.0,2.0
D1,kijun,2023-03-14 00:00:00,2023-03-16 00:00:00,3,23005.75,2.0
D1,kijun,2023-11-19 00:00:00,2023-11-21 00:00:00,3,35924.95,2.0
D1,kijun,2023-12-05 00:00:00,2023-12-07 00:00:00,3,39487.2,2.0
D1,kijun,2023-12-30 00:00:00,2024-01-01 00:00:00,3,42503.8,2.0
D1,kijun,2024-01-19 00:00:00,2024-01-21 00:00:00,3,44663.75,2.0
D1,kijun,2024-02-15 00:00:00,2024-02-17 00:00:00,3,45702.0,2.0
D1,kijun,2024-05-01 00:00:00,2024-05-03 00:00:00,3,64714.049999999996,2.0
D1,kijun,2024-06-18 00:00:00,2024-06-20 00:00:00,3,68076.9,2.0
D1,kijun,2024-07-10 00:00:00,2024-07-12 00:00:00,3,60305.05,2.0
D1,kijun,2024-07-31 00:00:00,2024-08-02 00:00:00,3,62162.05,2.0
D1,kijun,2024-08-28 00:00:00,2024-08-30 00:00:00,3,57031.7,2.0
D1,kijun,2025-01-09 00:00:00,2025-01-11 00:00:00,3,99711.3,2.0
D1,kijun,2025-02-16 00:00:00,2025-02-18 00:00:00,3,99103.4,2.0
D1,kijun,2025-03-02 00:00:00,2025-03-04 00:00:00,3,89156.29999999999,2.0
D1,kijun,2025-03-29 00:00:00,2025-03-31 00:00:00,3,84670.15,2.0
D1,kijun,2025-04-19 00:00:00,2025-04-21 00:00:00,3,81478.5,2.0
D1,kijun,2025-05-13 00:00:00,2025-05-15 00:00:00,3,94881.55,2.0
D1,kijun,2025-08-26 00:00:00,2025-08-28 00:00:00,3,116552.65,2.0
D1,kijun,2025-09-28 00:00:00,2025-09-30 00:00:00,3,113220.6,2.0
D1,kijun,2026-01-21 00:00:00,2026-01-23 00:00:00,3,92346.05,2.0
D1,kijun,2026-02-06 00:00:00,2026-02-08 00:00:00,3,78866.05,2.0
D1,ssb,2024-08-05 00:00:00,2024-09-18 00:00:00,45,59484.5,44.0
D1,ssb,2022-11-21 00:00:00,2022-12-26 00:00:00,36,18458.45,35.0
D1,ssb,2025-01-20 00:00:00,2025-02-24 00:00:00,36,99454.5,35.0
D1,ssb,2025-09-01 00:00:00,2025-10-04 00:00:00,34,115878.55,33.0
D1,ssb,2025-07-14 00:00:00,2025-08-12 00:00:00,30,110707.7,29.0
D1,ssb,2021-12-04 00:00:00,2021-12-31 00:00:00,28,55043.795,27.0
D1,ssb,2024-05-05 00:00:00,2024-05-29 00:00:00,25,64714.049999999996,24.0
D1,ssb,2025-10-10 00:00:00,2025-11-03 00:00:00,25,113862.5,24.0
D1,ssb,2023-05-12 00:00:00,2023-06-04 00:00:00,24,28405.0,23.0
D1,ssb,2023-07-13 00:00:00,2023-08-05 00:00:00,24,28313.5,23.0
D1,ssb,2024-07-05 00:00:00,2024-07-28 00:00:00,24,62736.75,23.0
D1,ssb,2020-03-13 00:00:00,2020-04-04 00:00:00,23,7080.905,22.0
D1,ssb,2022-01-25 00:00:00,2022-02-16 00:00:00,23,42493.915,22.0
D1,ssb,2019-11-25 00:00:00,2019-12-16 00:00:00,22,8459.335,21.0
D1,ssb,2020-09-16 00:00:00,2020-10-07 00:00:00,22,11154.0,21.0
D1,ssb,2021-06-09 00:00:00,2021-06-30 00:00:00,22,44171.0,21.0
D1,ssb,2022-10-13 00:00:00,2022-11-03 00:00:00,22,20383.9,21.0
D1,ssb,2022-07-01 00:00:00,2022-07-21 00:00:00,21,25010.35,20.0
D1,ssb,2022-03-28 00:00:00,2022-04-16 00:00:00,20,41251.85,19.0
D1,ssb,2024-01-23 00:00:00,2024-02-11 00:00:00,20,43786.25,19.0
D1,ssb,2021-10-20 00:00:00,2021-11-07 00:00:00,19,53326.79,18.0
D1,ssb,2022-02-26 00:00:00,2022-03-16 00:00:00,19,39350.665,18.0
D1,ssb,2021-07-26 00:00:00,2021-08-12 00:00:00,18,38474.305,17.0
D1,ssb,2021-04-26 00:00:00,2021-05-12 00:00:00,17,55958.270000000004,16.0
D1,ssb,2021-05-19 00:00:00,2021-06-04 00:00:00,17,46837.055,16.0
D1,ssb,2023-04-14 00:00:00,2023-04-30 00:00:00,17,25290.3,16.0
D1,ssb,2023-08-17 00:00:00,2023-09-02 00:00:00,17,28215.5,16.0
D1,ssb,2024-09-27 00:00:00,2024-10-13 00:00:00,17,59480.4,16.0
D1,ssb,2025-12-01 00:00:00,2025-12-17 00:00:00,17,98490.1,16.0
D1,ssb,2021-02-25 00:00:00,2021-03-12 00:00:00,16,43676.07,15.0
D1,ssb,2023-09-13 00:00:00,2023-09-28 00:00:00,16,27415.5,15.0
