ts,open,high,low,close,volume_base,volume_quote,n_trades,taker_buy_base,taker_buy_quote,open_time_ms,close_time_ms,exchange,market,symbol
2026-02-03 01:31:00+00:00,78817.0,78888.8,78811.9,78869.9,100.571,7931416.7887,4380,39.297,3098624.7844,1770082260000,1770082319999,binance,um_futures,BTCUSDT
2026-02-03 01:32:00+00:00,78870.2,78878.7,78806.2,78845.2,34.457,2716465.8638,3154,17.139,1351046.4652,1770082320000,1770082379999,binance,um_futures,BTCUSDT
2026-02-03 01:33:00+00:00,78845.3,78845.3,78756.7,78756.8,36.659,2889208.1427,2713,9.402,741074.1903,1770082380000,1770082439999,binance,um_futures,BTCUSDT
2026-02-03 01:34:00+00:00,78756.8,78845.5,78756.7,78824.1,34.667,2731896.3112,3490,17.665,1391999.021,1770082440000,1770082499999,binance,um_futures,BTCUSDT
2026-02-03 01:35:00+00:00,78824.2,78824.2,78771.4,78771.4,19.281,1519181.9683,2082,8.219,647558.7349,1770082500000,1770082559999,binance,um_futures,BTCUSDT
2026-02-03 01:36:00+00:00,78771.4,78794.3,78758.4,78783.0,32.851,2587919.3089,1820,13.842,1090447.7967,1770082560000,1770082619999,binance,um_futures,BTCUSDT
2026-02-03 01:37:00+00:00,78783.0,78809.5,78776.3,78805.0,38.796,3056909.9513,2109,23.142,1823360.8967,1770082620000,1770082679999,binance,um_futures,BTCUSDT
2026-02-03 01:38:00+00:00,78804.9,78829.5,78795.8,78810.2,22.643,1784576.9842,2120,8.724,687587.5602,1770082680000,1770082739999,binance,um_futures,BTCUSDT
2026-02-03 01:39:00+00:00,78810.2,78820.8,78784.5,78799.6,31.168,2456020.7126,1621,12.585,991643.3443,1770082740000,1770082799999,binance,um_futures,BTCUSDT
2026-02-03 01:40:00+00:00,78799.7,78843.7,78798.3,78824.8,22.042,1737426.331,2355,11.318,892110.8389,1770082800000,1770082859999,binance,um_futures,BTCUSDT
2026-02-03 01:41:00+00:00,78824.8,78888.8,78796.3,78817.1,53.675,4232281.7484,3147,35.184,2774255.0243,1770082860000,1770082919999,binance,um_futures,BTCUSDT
2026-02-03 01:42:00+00:00,78817.5,78837.4,78817.5,78831.1,26.542,2092303.5052,1597,9.227,727339.9736,1770082920000,1770082979999,binance,um_futures,BTCUSDT
2026-02-03 01:43:00+00:00,78831.1,78840.0,78818.4,78832.8,23.87,1881760.6983,1230,12.607,993859.3558,1770082980000,1770083039999,binance,um_futures,BTCUSDT
2026-02-03 01:44:00+00:00,78833.7,78913.0,78833.7,78909.5,43.335,3418479.6818,3429,29.044,2291193.3445,1770083040000,1770083099999,binance,um_futures,BTCUSDT
2026-02-03 01:45:00+00:00,78909.5,78923.6,78850.3,78884.2,71.282,5623929.7274,3126,23.587,1860747.6627,1770083100000,1770083159999,binance,um_futures,BTCUSDT
2026-02-03 01:46:00+00:00,78884.2,78901.3,78858.8,78892.2,27.236,2148543.0922,2052,7.617,600867.8427,1770083160000,1770083219999,binance,um_futures,BTCUSDT
2026-02-03 01:47:00+00:00,78892.2,78892.3,78863.2,78882.5,15.986,1260963.2083,1288,9.875,778911.9977,1770083220000,1770083279999,binance,um_futures,BTCUSDT
2026-02-03 01:48:00+00:00,78882.5,78927.4,78851.5,78851.5,30.153,2378897.4616,2926,17.469,1378170.9722,1770083280000,1770083339999,binance,um_futures,BTCUSDT
2026-02-03 01:49:00+00:00,78851.4,78868.4,78822.8,78868.1,31.932,2517623.4317,2583,16.05,1265430.8625,1770083340000,1770083399999,binance,um_futures,BTCUSDT
2026-02-03 01:50:00+00:00,78868.1,78886.6,78840.9,78840.9,31.644,2495478.4794,2006,11.281,889581.4335,1770083400000,1770083459999,binance,um_futures,BTCUSDT
2026-02-03 01:51:00+00:00,78840.9,78930.4,78840.8,78930.4,77.661,6126791.4637,2508,59.049,4658067.6372,1770083460000,1770083519999,binance,um_futures,BTCUSDT
2026-02-03 01:52:00+00:00,78930.3,78960.0,78874.1,78902.5,37.498,2959530.5991,2957,18.801,1483991.5991,1770083520000,1770083579999,binance,um_futures,BTCUSDT
2026-02-03 01:53:00+00:00,78902.5,78959.2,78902.5,78957.1,39.346,3105590.9359,2152,24.729,1951919.1361,1770083580000,1770083639999,binance,um_futures,BTCUSDT
2026-02-03 01:54:00+00:00,78957.0,78971.2,78925.9,78959.8,32.356,2554529.9964,2215,16.291,1286184.8754,1770083640000,1770083699999,binance,um_futures,BTCUSDT
2026-02-03 01:55:00+00:00,78959.8,78965.0,78935.1,78946.3,16.463,1299757.172,1319,7.884,622423.9817,1770083700000,1770083759999,binance,um_futures,BTCUSDT
2026-02-03 01:56:00+00:00,78946.2,78948.9,78935.0,78946.9,24.239,1913488.4018,1210,8.646,682546.5172,1770083760000,1770083819999,binance,um_futures,BTCUSDT
2026-02-03 01:57:00+00:00,78946.8,78962.7,78918.7,78945.8,29.12,2298693.9116,1582,16.921,1335683.3474,1770083820000,1770083879999,binance,um_futures,BTCUSDT
2026-02-03 01:58:00+00:00,78945.9,78990.8,78945.8,78982.7,29.981,2367553.1467,1624,19.038,1503326.6853,1770083880000,1770083939999,binance,um_futures,BTCUSDT
2026-02-03 01:59:00+00:00,78982.8,78990.5,78975.2,78980.0,20.49,1618315.0081,969,15.643,1235487.5388,1770083940000,1770083999999,binance,um_futures,BTCUSDT
2026-02-03 02:00:00+00:00,78980.0,78980.1,78929.1,78929.2,30.725,2425997.4641,1564,10.647,840557.3855,1770084000000,1770084059999,binance,um_futures,BTCUSDT
2026-02-03 02:01:00+00:00,78929.1,78929.2,78838.1,78870.0,40.83,3220177.9651,2932,20.201,1592920.2326,1770084060000,1770084119999,binance,um_futures,BTCUSDT
2026-02-03 02:02:00+00:00,78870.0,78892.5,78851.2,78873.7,27.843,2196076.4178,1966,12.475,983901.8743,1770084120000,1770084179999,binance,um_futures,BTCUSDT
2026-02-03 02:03:00+00:00,78873.7,78873.7,78793.1,78794.7,37.6,2963527.9678,2708,15.71,1238098.3531,1770084180000,1770084239999,binance,um_futures,BTCUSDT
2026-02-03 02:04:00+00:00,78794.8,78803.4,78771.7,78777.3,41.123,3239831.232,1627,19.856,1564348.8102,1770084240000,1770084299999,binance,um_futures,BTCUSDT
2026-02-03 02:05:00+00:00,78777.4,78777.4,78702.2,78761.3,82.845,6522891.8586,3756,33.873,2666909.8634,1770084300000,1770084359999,binance,um_futures,BTCUSDT
2026-02-03 02:06:00+00:00,78761.3,78786.1,78754.5,78785.9,29.878,2353437.5104,1248,23.438,1846161.734,1770084360000,1770084419999,binance,um_futures,BTCUSDT
2026-02-03 02:07:00+00:00,78785.9,78785.9,78728.7,78733.6,25.776,2030001.4001,1926,8.19,644974.3757,1770084420000,1770084479999,binance,um_futures,BTCUSDT
2026-02-03 02:08:00+00:00,78733.6,78733.6,78702.5,78723.0,44.724,3520728.0839,1702,25.684,2021889.4399,1770084480000,1770084539999,binance,um_futures,BTCUSDT
2026-02-03 02:09:00+00:00,78723.1,78723.1,78703.5,78703.6,43.757,3444260.6101,1492,19.07,1501059.4957,1770084540000,1770084599999,binance,um_futures,BTCUSDT
2026-02-03 02:10:00+00:00,78703.6,78703.6,78580.0,78589.0,112.774,8867755.4358,4198,34.349,2700700.9547,1770084600000,1770084659999,binance,um_futures,BTCUSDT
2026-02-03 02:11:00+00:00,78589.0,78592.9,78463.2,78498.4,199.705,15679019.4495,6999,80.28,6302302.437,1770084660000,1770084719999,binance,um_futures,BTCUSDT
2026-02-03 02:12:00+00:00,78498.4,78523.7,78424.1,78515.9,135.972,10671024.5384,4471,84.099,6600428.6573,1770084720000,1770084779999,binance,um_futures,BTCUSDT
2026-02-03 02:13:00+00:00,78515.9,78572.7,78515.8,78544.3,72.707,5711166.3629,2879,35.546,2792062.9695,1770084780000,1770084839999,binance,um_futures,BTCUSDT
2026-02-03 02:14:00+00:00,78544.3,78550.0,78475.5,78493.9,104.481,8201625.381,3024,31.601,2480621.3096,1770084840000,1770084899999,binance,um_futures,BTCUSDT
2026-02-03 02:15:00+00:00,78494.0,78552.9,78469.5,78552.9,74.797,5871807.118,2683,40.16,3153009.4124,1770084900000,1770084959999,binance,um_futures,BTCUSDT
2026-02-03 02:16:00+00:00,78552.9,78627.5,78552.8,78595.2,95.839,7532824.5099,3531,53.263,4186181.3978,1770084960000,1770085019999,binance,um_futures,BTCUSDT
2026-02-03 02:17:00+00:00,78595.3,78674.7,78595.3,78667.3,83.505,6567440.1686,3311,47.836,3762008.3161,1770085020000,1770085079999,binance,um_futures,BTCUSDT
2026-02-03 02:18:00+00:00,78667.0,78669.4,78616.4,78669.4,49.683,3906656.1023,1994,22.51,1770025.8873,1770085080000,1770085139999,binance,um_futures,BTCUSDT
2026-02-03 02:19:00+00:00,78669.4,78706.4,78661.1,78675.3,59.97,4718510.4296,2316,40.371,3176328.8571,1770085140000,1770085199999,binance,um_futures,BTCUSDT
2026-02-03 02:20:00+00:00,78675.1,78705.4,78656.8,78701.3,39.274,3090370.9694,1539,26.156,2058145.4739,1770085200000,1770085259999,binance,um_futures,BTCUSDT
2026-02-03 02:21:00+00:00,78701.3,78738.8,78688.3,78734.9,53.923,4244321.1595,2720,29.698,2337544.2323,1770085260000,1770085319999,binance,um_futures,BTCUSDT
2026-02-03 02:22:00+00:00,78734.8,78818.5,78716.8,78812.4,75.722,5965003.9348,3306,49.874,3929025.4237,1770085320000,1770085379999,binance,um_futures,BTCUSDT
2026-02-03 02:23:00+00:00,78812.4,78812.5,78759.8,78796.2,58.694,4624311.8236,2351,29.785,2346492.7295,1770085380000,1770085439999,binance,um_futures,BTCUSDT
2026-02-03 02:24:00+00:00,78796.2,78812.0,78779.9,78811.3,31.46,2479102.2764,1763,16.479,1298589.5291,1770085440000,1770085499999,binance,um_futures,BTCUSDT
2026-02-03 02:25:00+00:00,78811.2,78811.3,78740.0,78747.0,51.815,4081399.9805,2002,11.849,933185.8969,1770085500000,1770085559999,binance,um_futures,BTCUSDT
2026-02-03 02:26:00+00:00,78747.0,78755.1,78668.8,78668.8,40.143,3159822.3919,2591,11.329,891830.9514,1770085560000,1770085619999,binance,um_futures,BTCUSDT
2026-02-03 02:27:00+00:00,78668.8,78668.9,78596.7,78610.0,51.402,4042247.0401,2310,15.337,1206012.0723,1770085620000,1770085679999,binance,um_futures,BTCUSDT
2026-02-03 02:28:00+00:00,78609.9,78665.7,78609.9,78638.7,54.616,4295064.5834,2680,28.016,2203110.4232,1770085680000,1770085739999,binance,um_futures,BTCUSDT
2026-02-03 02:29:00+00:00,78638.8,78664.0,78638.8,78664.0,21.597,1698731.2511,1190,15.111,1188558.4671,1770085740000,1770085799999,binance,um_futures,BTCUSDT
2026-02-03 02:30:00+00:00,78664.0,78668.4,78620.2,78625.0,55.56,4369830.7849,3010,24.996,1965894.0594,1770085800000,1770085859999,binance,um_futures,BTCUSDT
2026-02-03 02:31:00+00:00,78625.0,78635.2,78492.3,78496.1,210.004,16493698.5268,6919,62.339,4895132.667,1770085860000,1770085919999,binance,um_futures,BTCUSDT
2026-02-03 02:32:00+00:00,78496.0,78627.9,78469.2,78617.2,98.046,7702157.7211,3791,61.56,4836587.1506,1770085920000,1770085979999,binance,um_futures,BTCUSDT
2026-02-03 02:33:00+00:00,78617.3,78647.4,78592.5,78639.5,64.484,5069994.936,2901,22.935,1803158.2078,1770085980000,1770086039999,binance,um_futures,BTCUSDT
2026-02-03 02:34:00+00:00,78639.4,78677.0,78602.6,78602.6,48.228,3793352.1991,2518,20.838,1639177.4504,1770086040000,1770086099999,binance,um_futures,BTCUSDT
2026-02-03 02:35:00+00:00,78602.6,78670.4,78602.6,78666.3,50.834,3997913.6958,1949,34.852,2740769.6901,1770086100000,1770086159999,binance,um_futures,BTCUSDT
2026-02-03 02:36:00+00:00,78666.3,78666.4,78548.5,78552.0,41.884,3291932.7064,2610,15.118,1188153.2353,1770086160000,1770086219999,binance,um_futures,BTCUSDT
2026-02-03 02:37:00+00:00,78551.9,78568.7,78546.9,78549.9,22.11,1736911.8771,1264,11.065,869210.7942,1770086220000,1770086279999,binance,um_futures,BTCUSDT
2026-02-03 02:38:00+00:00,78549.9,78552.1,78501.1,78512.7,82.381,6468437.07,2976,21.167,1661860.6942,1770086280000,1770086339999,binance,um_futures,BTCUSDT
2026-02-03 02:39:00+00:00,78512.7,78548.0,78500.0,78506.2,33.336,2617731.0396,2023,11.562,907950.3152,1770086340000,1770086399999,binance,um_futures,BTCUSDT
2026-02-03 02:40:00+00:00,78506.0,78506.0,78427.1,78446.2,82.869,6502080.3704,3887,17.756,1393136.1863,1770086400000,1770086459999,binance,um_futures,BTCUSDT
2026-02-03 02:41:00+00:00,78446.2,78472.1,78417.4,78421.1,99.869,7834259.5495,3952,45.147,3541631.4583,1770086460000,1770086519999,binance,um_futures,BTCUSDT
2026-02-03 02:42:00+00:00,78421.0,78464.5,78404.6,78450.9,88.116,6911484.4495,3667,43.849,3439439.7865,1770086520000,1770086579999,binance,um_futures,BTCUSDT
2026-02-03 02:43:00+00:00,78450.9,78500.2,78404.5,78404.5,90.158,7072791.1322,3919,35.879,2814897.2917,1770086580000,1770086639999,binance,um_futures,BTCUSDT
2026-02-03 02:44:00+00:00,78404.4,78424.3,78336.1,78356.8,145.614,11413095.8937,4601,47.515,3723782.8184,1770086640000,1770086699999,binance,um_futures,BTCUSDT
2026-02-03 02:45:00+00:00,78356.7,78359.7,78262.0,78263.7,311.236,24367897.4144,7978,115.564,9047868.6473,1770086700000,1770086759999,binance,um_futures,BTCUSDT
2026-02-03 02:46:00+00:00,78263.8,78299.7,78205.1,78299.7,328.054,25664290.7701,6606,104.88,8205407.548,1770086760000,1770086819999,binance,um_futures,BTCUSDT
2026-02-03 02:47:00+00:00,78299.5,78353.4,78179.3,78189.5,168.654,13202765.9485,6485,73.397,5746833.9421,1770086820000,1770086879999,binance,um_futures,BTCUSDT
2026-02-03 02:48:00+00:00,78189.4,78226.6,78100.0,78100.0,281.72,22022038.7903,8140,88.976,6955548.7693,1770086880000,1770086939999,binance,um_futures,BTCUSDT
2026-02-03 02:49:00+00:00,78100.1,78107.3,77947.6,78032.1,597.86,46651519.5629,12658,239.301,18673226.963,1770086940000,1770086999999,binance,um_futures,BTCUSDT
2026-02-03 02:50:00+00:00,78032.0,78042.1,77952.8,77960.5,226.859,17693286.1872,6155,95.97,7485084.0656,1770087000000,1770087059999,binance,um_futures,BTCUSDT
2026-02-03 02:51:00+00:00,77960.5,78032.0,77935.0,77992.4,172.464,13448795.2548,5232,74.675,5823410.7991,1770087060000,1770087119999,binance,um_futures,BTCUSDT
2026-02-03 02:52:00+00:00,77992.3,78015.8,77949.6,77966.9,187.698,14636553.5619,6223,93.579,7297085.0333,1770087120000,1770087179999,binance,um_futures,BTCUSDT
2026-02-03 02:53:00+00:00,77966.9,77988.8,77926.0,77926.0,128.646,10028903.8454,3353,61.019,4757044.9178,1770087180000,1770087239999,binance,um_futures,BTCUSDT
2026-02-03 02:54:00+00:00,77926.1,77966.3,77901.7,77928.5,143.463,11179500.5584,3762,52.603,4099297.17,1770087240000,1770087299999,binance,um_futures,BTCUSDT
2026-02-03 02:55:00+00:00,77928.5,78042.5,77928.5,78034.4,238.987,18641412.1204,7484,139.055,10845503.5536,1770087300000,1770087359999,binance,um_futures,BTCUSDT
2026-02-03 02:56:00+00:00,78034.4,78067.6,78009.4,78037.6,84.866,6622576.5641,3783,51.567,4023956.0265,1770087360000,1770087419999,binance,um_futures,BTCUSDT
2026-02-03 02:57:00+00:00,78037.6,78057.0,78000.0,78006.4,80.842,6307965.4879,3726,30.755,2399846.3088,1770087420000,1770087479999,binance,um_futures,BTCUSDT
2026-02-03 02:58:00+00:00,78006.4,78022.0,77756.2,77825.3,570.559,44420108.2917,12891,170.956,13311776.0557,1770087480000,1770087539999,binance,um_futures,BTCUSDT
2026-02-03 02:59:00+00:00,77825.3,77882.9,77750.2,77774.8,455.402,35434371.824,9522,253.974,19765122.0569,1770087540000,1770087599999,binance,um_futures,BTCUSDT
2026-02-03 03:00:00+00:00,77774.8,77873.4,77774.7,77813.5,346.392,26957218.9166,8951,178.335,13878415.2604,1770087600000,1770087659999,binance,um_futures,BTCUSDT
2026-02-03 03:01:00+00:00,77813.5,77926.3,77809.1,77853.7,181.952,14171539.2075,6156,112.91,8794706.065,1770087660000,1770087719999,binance,um_futures,BTCUSDT
2026-02-03 03:02:00+00:00,77853.7,77853.8,77750.0,77766.4,296.19,23038694.3986,8493,99.485,7738179.004,1770087720000,1770087779999,binance,um_futures,BTCUSDT
2026-02-03 03:03:00+00:00,77766.5,77800.0,77566.5,77652.4,954.953,74197247.0977,12402,120.7,9377468.5341,1770087780000,1770087839999,binance,um_futures,BTCUSDT
2026-02-03 03:04:00+00:00,77652.4,77660.3,77621.6,77649.7,160.538,12464226.3186,5459,71.362,5540591.7397,1770087840000,1770087899999,binance,um_futures,BTCUSDT
2026-02-03 03:05:00+00:00,77649.6,77753.5,77649.6,77691.2,206.934,16081583.2751,6631,108.172,8405600.7989,1770087900000,1770087959999,binance,um_futures,BTCUSDT
2026-02-03 03:06:00+00:00,77691.1,77879.0,77658.2,77879.0,199.084,15485442.7518,7743,139.692,10866708.5123,1770087960000,1770088019999,binance,um_futures,BTCUSDT
2026-02-03 03:07:00+00:00,77879.0,77996.0,77878.8,77976.1,216.56,16881898.72,7206,152.337,11874693.0669,1770088020000,1770088079999,binance,um_futures,BTCUSDT
2026-02-03 03:08:00+00:00,77976.0,78073.7,77927.0,77955.4,154.804,12078248.0612,6385,85.8,6694339.8202,1770088080000,1770088139999,binance,um_futures,BTCUSDT
2026-02-03 03:09:00+00:00,77955.4,77984.4,77952.8,77968.6,55.379,4318014.8764,2752,31.63,2466194.2375,1770088140000,1770088199999,binance,um_futures,BTCUSDT
2026-02-03 03:10:00+00:00,77968.5,78046.5,77968.5,77994.7,87.554,6830581.6462,3907,42.422,3309215.9757,1770088200000,1770088259999,binance,um_futures,BTCUSDT
2026-02-03 03:11:00+00:00,77994.6,78040.1,77994.6,78030.3,143.536,11198588.9206,3882,118.413,9238571.947,1770088260000,1770088319999,binance,um_futures,BTCUSDT
2026-02-03 03:12:00+00:00,78030.4,78072.8,78026.2,78050.4,79.628,6215089.2614,3017,42.019,3279584.6376,1770088320000,1770088379999,binance,um_futures,BTCUSDT
2026-02-03 03:13:00+00:00,78050.4,78059.9,78006.0,78006.1,63.598,4963944.5387,2295,42.834,3343366.5143,1770088380000,1770088439999,binance,um_futures,BTCUSDT
2026-02-03 03:14:00+00:00,78006.0,78030.0,77987.1,77987.8,54.046,4216063.1945,2834,25.191,1965198.9759,1770088440000,1770088499999,binance,um_futures,BTCUSDT
2026-02-03 03:15:00+00:00,77987.9,78082.4,77980.3,77980.4,99.91,7795554.9091,4772,53.952,4209425.5432,1770088500000,1770088559999,binance,um_futures,BTCUSDT
2026-02-03 03:16:00+00:00,77980.3,78006.8,77846.6,77846.9,113.537,8844767.7093,5440,24.479,1906845.9289,1770088560000,1770088619999,binance,um_futures,BTCUSDT
2026-02-03 03:17:00+00:00,77846.9,77929.8,77804.1,77925.0,215.452,16780029.9564,5589,165.178,12864626.5731,1770088620000,1770088679999,binance,um_futures,BTCUSDT
2026-02-03 03:18:00+00:00,77925.1,77949.2,77882.3,77900.9,130.92,10201444.236,4919,74.396,5797430.0174,1770088680000,1770088739999,binance,um_futures,BTCUSDT
2026-02-03 03:19:00+00:00,77900.9,77900.9,77803.0,77823.8,50.719,3948152.5642,3411,25.318,1970842.6965,1770088740000,1770088799999,binance,um_futures,BTCUSDT
2026-02-03 03:20:00+00:00,77823.8,77850.9,77800.0,77840.5,51.851,4035230.9161,2355,22.429,1745494.4958,1770088800000,1770088859999,binance,um_futures,BTCUSDT
2026-02-03 03:21:00+00:00,77840.4,77881.7,77812.8,77821.9,67.772,5275744.0225,3335,35.225,2741922.5644,1770088860000,1770088919999,binance,um_futures,BTCUSDT
2026-02-03 03:22:00+00:00,77821.9,77825.6,77740.5,77787.2,157.047,12216399.6657,5032,70.47,5481466.8064,1770088920000,1770088979999,binance,um_futures,BTCUSDT
2026-02-03 03:23:00+00:00,77787.1,77820.3,77769.6,77815.4,64.307,5003019.1112,3054,34.796,2707109.2754,1770088980000,1770089039999,binance,um_futures,BTCUSDT
2026-02-03 03:24:00+00:00,77815.5,78099.0,77815.5,78075.0,400.634,31221419.8323,10225,217.055,16923744.1429,1770089040000,1770089099999,binance,um_futures,BTCUSDT
2026-02-03 03:25:00+00:00,78075.0,78156.1,78026.2,78148.2,221.481,17298720.9114,6363,139.041,10859416.5332,1770089100000,1770089159999,binance,um_futures,BTCUSDT
2026-02-03 03:26:00+00:00,78148.3,78200.0,78106.8,78191.7,149.876,11712651.2126,4518,80.315,6277076.1586,1770089160000,1770089219999,binance,um_futures,BTCUSDT
2026-02-03 03:27:00+00:00,78191.7,78220.3,78158.5,78198.5,232.231,18159460.7929,5434,135.93,10628956.9151,1770089220000,1770089279999,binance,um_futures,BTCUSDT
2026-02-03 03:28:00+00:00,78198.5,78257.0,78198.4,78253.3,162.165,12687769.3507,4257,107.436,8405679.111,1770089280000,1770089339999,binance,um_futures,BTCUSDT
2026-02-03 03:29:00+00:00,78253.2,78276.0,78230.8,78263.2,85.742,6709711.3534,2861,30.81,2410989.786,1770089340000,1770089399999,binance,um_futures,BTCUSDT
2026-02-03 03:30:00+00:00,78263.2,78269.2,78204.0,78234.5,83.729,6550710.6872,4696,27.814,2176124.9356,1770089400000,1770089459999,binance,um_futures,BTCUSDT
2026-02-03 03:31:00+00:00,78234.5,78369.8,78212.8,78338.4,226.052,17700643.248,7996,145.682,11408170.385,1770089460000,1770089519999,binance,um_futures,BTCUSDT
2026-02-03 03:32:00+00:00,78338.5,78377.5,78280.0,78290.7,130.025,10184187.7982,4653,65.025,5093268.6608,1770089520000,1770089579999,binance,um_futures,BTCUSDT
2026-02-03 03:33:00+00:00,78290.7,78361.6,78290.7,78347.2,111.558,8738013.4772,3012,67.91,5319270.0443,1770089580000,1770089639999,binance,um_futures,BTCUSDT
2026-02-03 03:34:00+00:00,78347.3,78377.7,78327.7,78327.7,79.873,6258331.5866,3297,36.116,2829858.2075,1770089640000,1770089699999,binance,um_futures,BTCUSDT
2026-02-03 03:35:00+00:00,78327.7,78500.0,78319.7,78490.8,238.94,18741037.0737,8003,166.545,13062681.1444,1770089700000,1770089759999,binance,um_futures,BTCUSDT
2026-02-03 03:36:00+00:00,78490.8,78500.0,78405.1,78451.8,160.185,12568480.1029,4639,80.527,6319144.2411,1770089760000,1770089819999,binance,um_futures,BTCUSDT
2026-02-03 03:37:00+00:00,78451.7,78479.9,78393.4,78393.4,90.35,7087583.8611,3141,25.189,1976081.2302,1770089820000,1770089879999,binance,um_futures,BTCUSDT
2026-02-03 03:38:00+00:00,78393.5,78430.0,78361.4,78404.6,101.73,7975028.6643,4052,56.905,4460754.764,1770089880000,1770089939999,binance,um_futures,BTCUSDT
2026-02-03 03:39:00+00:00,78404.5,78442.0,78403.7,78410.2,45.848,3595615.9155,1924,24.448,1917421.8461,1770089940000,1770089999999,binance,um_futures,BTCUSDT
2026-02-03 03:40:00+00:00,78410.3,78450.0,78410.1,78433.3,82.603,6478998.0581,2569,47.897,3756899.7521,1770090000000,1770090059999,binance,um_futures,BTCUSDT
2026-02-03 03:41:00+00:00,78433.4,78594.4,78433.3,78534.5,196.084,15400816.5269,6924,136.705,10736409.9243,1770090060000,1770090119999,binance,um_futures,BTCUSDT
2026-02-03 03:42:00+00:00,78534.5,78566.2,78522.5,78546.6,76.893,6039733.2506,2910,41.309,3244651.1055,1770090120000,1770090179999,binance,um_futures,BTCUSDT
2026-02-03 03:43:00+00:00,78546.5,78556.8,78541.0,78552.1,75.796,5953642.3158,2163,41.808,3283911.2668,1770090180000,1770090239999,binance,um_futures,BTCUSDT
2026-02-03 03:44:00+00:00,78552.1,78556.8,78500.0,78524.1,68.852,5406622.6828,2108,29.757,2336514.231,1770090240000,1770090299999,binance,um_futures,BTCUSDT
2026-02-03 03:45:00+00:00,78524.0,78524.0,78471.0,78475.3,69.801,5478263.5779,2993,35.471,2783780.0673,1770090300000,1770090359999,binance,um_futures,BTCUSDT
2026-02-03 03:46:00+00:00,78475.3,78600.0,78475.3,78576.2,153.474,12056531.7188,5110,125.066,9824518.9969,1770090360000,1770090419999,binance,um_futures,BTCUSDT
2026-02-03 03:47:00+00:00,78576.2,78576.2,78473.3,78488.6,47.738,3747712.034,2376,19.636,1541310.9428,1770090420000,1770090479999,binance,um_futures,BTCUSDT
2026-02-03 03:48:00+00:00,78488.5,78540.8,78488.5,78523.6,101.308,7954174.2788,2524,67.277,5281877.6133,1770090480000,1770090539999,binance,um_futures,BTCUSDT
2026-02-03 03:49:00+00:00,78523.7,78532.1,78500.1,78505.6,24.02,1885776.3992,1133,11.332,889659.1179,1770090540000,1770090599999,binance,um_futures,BTCUSDT
2026-02-03 03:50:00+00:00,78505.5,78546.9,78488.6,78542.1,50.352,3953684.0751,2573,33.709,2646969.1566,1770090600000,1770090659999,binance,um_futures,BTCUSDT
2026-02-03 03:51:00+00:00,78542.2,78585.2,78542.1,78561.8,91.228,7166955.7911,3825,47.283,3714571.4726,1770090660000,1770090719999,binance,um_futures,BTCUSDT
2026-02-03 03:52:00+00:00,78561.8,78574.9,78538.7,78538.7,31.927,2508318.3422,1338,19.057,1497228.2722,1770090720000,1770090779999,binance,um_futures,BTCUSDT
2026-02-03 03:53:00+00:00,78538.7,78542.5,78500.0,78536.1,39.154,3074272.6094,1892,13.901,1091480.8597,1770090780000,1770090839999,binance,um_futures,BTCUSDT
2026-02-03 03:54:00+00:00,78536.0,78549.8,78503.7,78536.0,41.955,3294700.6043,2396,20.04,1573860.9653,1770090840000,1770090899999,binance,um_futures,BTCUSDT
2026-02-03 03:55:00+00:00,78536.1,78649.2,78528.0,78620.9,282.739,22226770.4792,5830,194.033,15252183.2665,1770090900000,1770090959999,binance,um_futures,BTCUSDT
2026-02-03 03:56:00+00:00,78620.8,78840.0,78603.5,78833.7,547.603,43096011.4543,10003,451.059,35497212.6829,1770090960000,1770091019999,binance,um_futures,BTCUSDT
2026-02-03 03:57:00+00:00,78833.9,78866.8,78728.9,78842.5,595.584,46936601.2014,13230,291.733,22989045.7209,1770091020000,1770091079999,binance,um_futures,BTCUSDT
2026-02-03 03:58:00+00:00,78842.4,78874.9,78733.3,78733.4,147.355,11610229.2117,5839,73.344,5778752.493,1770091080000,1770091139999,binance,um_futures,BTCUSDT
2026-02-03 03:59:00+00:00,78733.3,78745.4,78700.0,78710.7,135.245,10647109.3018,5069,60.763,4783325.5756,1770091140000,1770091199999,binance,um_futures,BTCUSDT
2026-02-03 04:00:00+00:00,78710.7,78712.0,78674.9,78699.8,130.629,10279438.7821,3826,56.538,4449010.6061,1770091200000,1770091259999,binance,um_futures,BTCUSDT
2026-02-03 04:01:00+00:00,78699.8,78704.8,78663.4,78663.5,85.862,6755885.1338,3209,41.272,3247203.2145,1770091260000,1770091319999,binance,um_futures,BTCUSDT
2026-02-03 04:02:00+00:00,78663.4,78721.6,78646.6,78721.6,72.26,5685088.3262,3023,38.694,3044555.1491,1770091320000,1770091379999,binance,um_futures,BTCUSDT
2026-02-03 04:03:00+00:00,78721.6,78740.7,78601.0,78630.6,491.392,38652656.9075,8027,120.474,9476782.6906,1770091380000,1770091439999,binance,um_futures,BTCUSDT
2026-02-03 04:04:00+00:00,78630.5,78645.6,78591.5,78606.3,223.038,17532436.0247,4013,97.185,7639358.7811,1770091440000,1770091499999,binance,um_futures,BTCUSDT
2026-02-03 04:05:00+00:00,78606.3,78623.8,78512.8,78537.0,132.708,10425734.2591,4486,41.537,3263022.8895,1770091500000,1770091559999,binance,um_futures,BTCUSDT
